247.398	6.365056E-2	
247.177	6.359415E-2	
246.938	6.357334E-2	
246.722	6.355026E-2	
246.492	6.350356E-2	
246.269	6.348487E-2	
246.022	6.346605E-2	
245.779	6.342827E-2	
245.560	6.339203E-2	
245.324	6.335256E-2	
245.105	6.332758E-2	
244.873	6.331906E-2	
244.651	6.326687E-2	
244.418	6.324133E-2	
244.204	6.322144E-2	
243.977	6.317484E-2	
243.755	6.313647E-2	
243.531	6.311703E-2	
243.307	6.311443E-2	
243.104	6.307441E-2	
242.889	6.302426E-2	
242.688	6.302164E-2	
242.477	6.296998E-2	
242.274	6.295397E-2	
242.057	6.290931E-2	
241.854	6.289172E-2	
241.637	6.286568E-2	
241.432	6.283245E-2	
241.213	6.280442E-2	
240.994	6.276963E-2	
240.792	6.275447E-2	
240.579	6.271514E-2	
240.375	6.268978E-2	
240.162	6.269062E-2	
239.960	6.266235E-2	
239.737	6.262152E-2	
239.534	6.261139E-2	
239.314	6.255181E-2	
239.117	6.253473E-2	
238.912	6.248765E-2	
238.708	6.246816E-2	
238.509	6.245098E-2	
238.289	6.241527E-2	
238.090	6.239636E-2	
237.883	6.237980E-2	
237.690	6.236130E-2	
237.491	6.232189E-2	
237.307	6.229406E-2	
237.109	6.225773E-2	
236.916	6.222733E-2	
236.708	6.220504E-2	
236.496	6.217530E-2	
236.303	6.215745E-2	
236.101	6.212746E-2	
235.911	6.209995E-2	
235.707	6.207898E-2	
235.521	6.206044E-2	
235.322	6.202544E-2	
235.126	6.200788E-2	
234.919	6.197125E-2	
234.735	6.196686E-2	
234.539	6.191867E-2	
234.359	6.190360E-2	
234.152	6.186289E-2	
233.954	6.186561E-2	
233.778	6.184824E-2	
233.590	6.179014E-2	
233.416	6.176998E-2	
233.235	6.174061E-2	
233.066	6.173347E-2	
232.882	6.171498E-2	
232.714	6.167392E-2	
232.536	6.165526E-2	
232.369	6.163083E-2	
232.187	6.158604E-2	
232.013	6.160486E-2	
231.836	6.155895E-2	
231.655	6.155026E-2	
231.484	6.149102E-2	
231.303	6.147655E-2	
231.133	6.146680E-2	
230.950	6.144221E-2	
230.784	6.141984E-2	
230.604	6.137784E-2	
230.436	6.136370E-2	
230.250	6.134601E-2	
230.084	6.131965E-2	
229.908	6.128568E-2	
229.721	6.128607E-2	
229.553	6.126684E-2	
229.373	6.122743E-2	
229.210	6.121917E-2	
229.042	6.119514E-2	
228.881	6.114786E-2	
228.705	6.113381E-2	
228.539	6.113565E-2	
228.361	6.109561E-2	
228.199	6.106469E-2	
228.024	6.104371E-2	
227.855	6.102637E-2	
227.678	6.100393E-2	
227.507	6.099905E-2	
227.350	6.096241E-2	
227.185	6.092320E-2	
227.040	6.092609E-2	
226.885	6.089485E-2	
226.741	6.087318E-2	
226.587	6.083225E-2	
226.436	6.082734E-2	
226.274	6.081511E-2	
226.117	6.078076E-2	
225.954	6.075869E-2	
225.798	6.073244E-2	
225.632	6.072797E-2	
225.473	6.069093E-2	
225.328	6.066113E-2	
225.173	6.065539E-2	
225.030	6.064672E-2	
224.871	6.061978E-2	
224.722	6.061540E-2	
224.565	6.059303E-2	
224.414	6.054147E-2	
224.252	6.050417E-2	
224.103	6.051138E-2	
223.935	6.048725E-2	
223.770	6.046756E-2	
223.622	6.045372E-2	
223.458	6.042235E-2	
223.299	6.039404E-2	
223.137	6.041121E-2	
222.982	6.036216E-2	
222.814	6.035846E-2	
222.664	6.032619E-2	
222.511	6.029353E-2	
222.374	6.028531E-2	
222.230	6.028508E-2	
222.092	6.025270E-2	
221.960	6.021025E-2	
221.815	6.019414E-2	
221.668	6.021328E-2	
221.507	6.016609E-2	
221.366	6.013539E-2	
221.214	6.013140E-2	
221.068	6.011833E-2	
220.919	6.011364E-2	
220.777	6.009854E-2	
220.620	6.005958E-2	
220.467	6.004862E-2	
220.326	6.002208E-2	
220.179	6.000939E-2	
220.046	5.997562E-2	
219.900	5.994976E-2	
219.767	5.995469E-2	
219.629	5.993333E-2	
219.505	5.990589E-2	
219.371	5.990260E-2	
219.241	5.986508E-2	
219.104	5.985082E-2	
218.974	5.985444E-2	
218.835	5.982395E-2	
218.691	5.978287E-2	
218.556	5.977162E-2	
218.407	5.977104E-2	
218.272	5.972488E-2	
218.134	5.972908E-2	
218.008	5.968854E-2	
217.866	5.968625E-2	
217.743	5.965615E-2	
217.609	5.966578E-2	
217.477	5.962445E-2	
217.342	5.961083E-2	
217.203	5.962368E-2	
217.076	5.957547E-2	
216.948	5.957812E-2	
216.828	5.953926E-2	
216.699	5.952647E-2	
216.578	5.951306E-2	
216.448	5.949235E-2	
216.322	5.947275E-2	
216.194	5.946207E-2	
216.072	5.945108E-2	
215.943	5.943982E-2	
215.817	5.941985E-2	
215.690	5.938792E-2	
215.571	5.935369E-2	
215.456	5.936353E-2	
215.338	5.934190E-2	
215.224	5.932665E-2	
215.103	5.929946E-2	
214.994	5.928287E-2	
214.870	5.927790E-2	
214.757	5.925846E-2	
214.624	5.926096E-2	
214.498	5.922111E-2	
214.350	5.921614E-2	
214.199	5.919734E-2	
214.073	5.920561E-2	
213.938	5.915673E-2	
213.817	5.912441E-2	
213.697	5.913867E-2	
213.590	5.909971E-2	
213.468	5.909982E-2	
213.352	5.908399E-2	
213.228	5.906990E-2	
213.101	5.904053E-2	
212.983	5.903599E-2	
212.863	5.901269E-2	
212.757	5.898326E-2	
212.643	5.896613E-2	
212.537	5.896700E-2	
212.423	5.894348E-2	
212.313	5.892866E-2	
212.196	5.890557E-2	
212.087	5.890704E-2	
211.968	5.891138E-2	
211.857	5.885675E-2	
211.736	5.885244E-2	
211.631	5.884378E-2	
211.522	5.881912E-2	
211.408	5.882899E-2	
211.297	5.879540E-2	
211.185	5.877307E-2	
211.083	5.875564E-2	
210.977	5.873455E-2	
210.862	5.871240E-2	
210.740	5.871313E-2	
210.634	5.872228E-2	
210.526	5.867891E-2	
210.432	5.867086E-2	
210.329	5.865251E-2	
199.139	5.861961E-2	
201.777	5.861595E-2	
203.853	5.862028E-2	
205.275	5.859938E-2	
206.387	5.857528E-2	
207.136	5.853626E-2	
207.694	5.855199E-2	
208.059	5.854119E-2	
208.327	5.851989E-2	
208.486	5.850082E-2	
208.577	5.849303E-2	
208.608	5.848058E-2	
208.610	5.847142E-2	
208.583	5.847419E-2	
208.537	5.843241E-2	
208.478	5.842937E-2	
208.411	5.842716E-2	
208.332	5.838518E-2	
208.247	5.837722E-2	
208.156	5.835453E-2	
208.066	5.834484E-2	
207.958	5.834809E-2	
207.855	5.832168E-2	
207.747	5.832355E-2	
207.640	5.829264E-2	
207.544	5.829032E-2	
207.443	5.827535E-2	
207.350	5.826360E-2	
207.250	5.824120E-2	
207.155	5.825243E-2	
207.047	5.821284E-2	
206.944	5.822637E-2	
206.835	5.819255E-2	
206.739	5.818364E-2	
206.639	5.818484E-2	
206.544	5.814604E-2	
206.445	5.815624E-2	
206.347	5.811083E-2	
206.256	5.811093E-2	
206.158	5.809848E-2	
206.071	5.807057E-2	
205.982	5.805411E-2	
205.892	5.804599E-2	
205.798	5.806028E-2	
205.711	5.803197E-2	
205.615	5.801921E-2	
205.523	5.801526E-2	
205.439	5.798675E-2	
205.350	5.798044E-2	
205.263	5.796605E-2	
205.169	5.795289E-2	
205.079	5.793126E-2	
204.983	5.793333E-2	
204.893	5.791344E-2	
204.802	5.790636E-2	
204.719	5.790802E-2	
204.627	5.789329E-2	
204.542	5.786778E-2	
204.445	5.785992E-2	
204.343	5.784214E-2	
204.240	5.783945E-2	
204.139	5.782763E-2	
204.051	5.780098E-2	
203.955	5.778322E-2	
203.864	5.778065E-2	
203.769	5.777239E-2	
203.676	5.775345E-2	
203.567	5.773667E-2	
203.470	5.771858E-2	
203.369	5.773191E-2	
203.279	5.771102E-2	
203.187	5.770257E-2	
203.100	5.767873E-2	
203.007	5.767436E-2	
202.919	5.767094E-2	
202.841	5.764133E-2	
202.754	5.763290E-2	
202.676	5.762509E-2	
202.588	5.762375E-2	
202.504	5.759554E-2	
202.413	5.758290E-2	
202.333	5.756722E-2	
202.247	5.756289E-2	
202.163	5.753787E-2	
202.079	5.752876E-2	
201.989	5.752398E-2	
201.906	5.752956E-2	
201.816	5.747658E-2	
201.734	5.747274E-2	
201.643	5.747068E-2	
201.566	5.746654E-2	
201.485	5.745199E-2	
201.407	5.743261E-2	
201.324	5.742397E-2	
201.246	5.740809E-2	
201.158	5.740338E-2	
201.072	5.738477E-2	
200.998	5.739937E-2	
200.921	5.738426E-2	
200.852	5.735721E-2	
200.772	5.736918E-2	
200.690	5.733542E-2	
200.598	5.731483E-2	
200.519	5.731966E-2	
200.434	5.731917E-2	
200.355	5.730075E-2	
200.263	5.728436E-2	
200.173	5.726469E-2	
200.095	5.725811E-2	
200.016	5.726243E-2	
199.944	5.722920E-2	
199.870	5.724004E-2	
199.799	5.721376E-2	
199.724	5.721308E-2	
199.653	5.720193E-2	
199.581	5.718929E-2	
199.515	5.718192E-2	
199.445	5.717080E-2	
199.373	5.717742E-2	
199.301	5.714375E-2	
199.212	5.711054E-2	
199.130	5.713132E-2	
199.051	5.711427E-2	
198.979	5.710036E-2	
198.903	5.708862E-2	
198.836	5.708400E-2	
198.761	5.705563E-2	
198.676	5.706675E-2	
198.590	5.703815E-2	
198.508	5.705154E-2	
198.424	5.703636E-2	
198.347	5.702760E-2	
198.281	5.703123E-2	
198.206	5.701851E-2	
198.125	5.700117E-2	
198.041	5.697320E-2	
197.969	5.697473E-2	
197.882	5.696925E-2	
197.806	5.696003E-2	
197.731	5.694310E-2	
197.662	5.694326E-2	
197.589	5.691793E-2	
197.522	5.690427E-2	
197.459	5.690658E-2	
197.385	5.687708E-2	
197.316	5.688046E-2	
197.240	5.686725E-2	
197.176	5.687487E-2	
197.105	5.685052E-2	
197.035	5.683840E-2	
196.960	5.682824E-2	
196.886	5.682037E-2	
196.808	5.681207E-2	
196.732	5.680680E-2	
196.660	5.679167E-2	
196.579	5.677451E-2	
196.512	5.675549E-2	
196.433	5.676474E-2	
196.366	5.676730E-2	
196.296	5.672524E-2	
196.231	5.675716E-2	
196.160	5.671792E-2	
196.092	5.672232E-2	
196.022	5.671258E-2	
195.958	5.670005E-2	
195.887	5.668950E-2	
195.819	5.668293E-2	
195.753	5.667362E-2	
195.674	5.667205E-2	
195.606	5.665778E-2	
195.538	5.665409E-2	
195.475	5.663230E-2	
195.400	5.661527E-2	
195.330	5.659828E-2	
195.257	5.660843E-2	
195.194	5.658837E-2	
195.122	5.658359E-2	
195.050	5.658894E-2	
194.982	5.656680E-2	
194.911	5.653916E-2	
194.852	5.655690E-2	
194.794	5.655667E-2	
194.738	5.654353E-2	
194.669	5.650629E-2	
194.603	5.653597E-2	
194.529	5.650741E-2	
194.467	5.648572E-2	
194.404	5.648918E-2	
194.338	5.649795E-2	
194.279	5.645837E-2	
194.210	5.647565E-2	
194.151	5.644673E-2	
194.091	5.644897E-2	
194.034	5.643911E-2	
193.974	5.642921E-2	
193.920	5.643117E-2	
193.861	5.641239E-2	
193.797	5.640055E-2	
193.734	5.637978E-2	
193.670	5.638004E-2	
193.612	5.636902E-2	
193.539	5.635911E-2	
193.477	5.635968E-2	
193.410	5.635806E-2	
193.345	5.633282E-2	
193.274	5.633429E-2	
193.214	5.632841E-2	
193.147	5.630124E-2	
193.082	5.631619E-2	
193.014	5.629882E-2	
192.948	5.628842E-2	
192.886	5.626992E-2	
192.822	5.628608E-2	
192.767	5.626990E-2	
192.710	5.624942E-2	
192.661	5.625065E-2	
192.601	5.624257E-2	
192.544	5.621359E-2	
192.481	5.623143E-2	
192.427	5.619876E-2	
192.370	5.620391E-2	
192.312	5.619826E-2	
192.242	5.619921E-2	
192.167	5.620171E-2	
192.109	5.615721E-2	
192.050	5.615272E-2	
191.991	5.614351E-2	
191.926	5.616130E-2	
191.867	5.614394E-2	
191.796	5.614661E-2	
191.729	5.612607E-2	
191.668	5.610823E-2	
191.610	5.610622E-2	
191.547	5.609050E-2	
191.484	5.609231E-2	
191.428	5.608847E-2	
191.368	5.606958E-2	
191.312	5.606506E-2	
191.250	5.604742E-2	
191.189	5.603881E-2	
191.131	5.605233E-2	
191.072	5.602207E-2	
191.005	5.602793E-2	
190.949	5.601330E-2	
190.892	5.601620E-2	
190.825	5.600388E-2	
190.766	5.599966E-2	
190.707	5.600825E-2	
190.650	5.597473E-2	
190.575	5.594881E-2	
190.514	5.596535E-2	
190.448	5.594903E-2	
190.391	5.593931E-2	
190.336	5.594358E-2	
190.289	5.592774E-2	
190.241	5.592007E-2	
190.194	5.591184E-2	
190.152	5.591781E-2	
190.106	5.590048E-2	
190.057	5.588980E-2	
189.993	5.587991E-2	
189.941	5.586838E-2	
189.888	5.586439E-2	
189.841	5.585721E-2	
189.790	5.585416E-2	
189.743	5.584231E-2	
189.686	5.582351E-2	
189.628	5.582163E-2	
189.573	5.581585E-2	
189.509	5.579250E-2	
189.451	5.580471E-2	
189.385	5.581658E-2	
189.329	5.579178E-2	
189.277	5.579275E-2	
189.229	5.577177E-2	
189.174	5.578764E-2	
189.125	5.575740E-2	
189.071	5.577086E-2	
189.010	5.575841E-2	
188.947	5.575527E-2	
188.879	5.573840E-2	
188.817	5.572490E-2	
188.749	5.569534E-2	
188.688	5.569603E-2	
188.624	5.570383E-2	
188.574	5.569766E-2	
188.523	5.568800E-2	
188.476	5.568389E-2	
188.427	5.567812E-2	
188.380	5.566742E-2	
188.340	5.566055E-2	
188.294	5.565621E-2	
188.243	5.565017E-2	
188.180	5.563622E-2	
188.120	5.565004E-2	
188.056	5.562591E-2	
187.998	5.561078E-2	
187.941	5.559947E-2	
187.889	5.560400E-2	
187.835	5.559226E-2	
187.788	5.559650E-2	
187.748	5.557049E-2	
187.700	5.559202E-2	
187.648	5.556178E-2	
187.597	5.555974E-2	
187.548	5.554649E-2	
187.495	5.554643E-2	
187.443	5.554428E-2	
187.384	5.554736E-2	
187.333	5.551400E-2	
187.285	5.551403E-2	
187.241	5.549940E-2	
187.188	5.550232E-2	
187.137	5.549692E-2	
187.086	5.549627E-2	
187.033	5.548148E-2	
186.981	5.548750E-2	
186.926	5.548034E-2	
186.878	5.546240E-2	
186.833	5.547108E-2	
186.791	5.546794E-2	
186.743	5.543715E-2	
186.694	5.541950E-2	
186.639	5.542094E-2	
186.589	5.543481E-2	
186.546	5.542097E-2	
186.497	5.540661E-2	
186.447	5.541229E-2	
186.396	5.539189E-2	
186.336	5.539292E-2	
186.276	5.538809E-2	
186.226	5.536813E-2	
186.174	5.535755E-2	
186.125	5.536062E-2	
186.078	5.536036E-2	
186.034	5.536230E-2	
185.991	5.534859E-2	
185.947	5.533484E-2	
185.905	5.533967E-2	
185.860	5.531337E-2	
185.817	5.530984E-2	
185.770	5.529286E-2	
185.722	5.529253E-2	
185.666	5.529636E-2	
185.613	5.528635E-2	
185.566	5.526948E-2	
185.519	5.528599E-2	
185.470	5.525678E-2	
185.422	5.526235E-2	
185.379	5.523782E-2	
185.333	5.523869E-2	
185.285	5.523056E-2	
185.240	5.524580E-2	
185.195	5.521385E-2	
185.146	5.521766E-2	
185.096	5.521883E-2	
185.050	5.519426E-2	
184.998	5.520314E-2	
184.950	5.520532E-2	
184.906	5.519724E-2	
184.868	5.518982E-2	
184.823	5.517662E-2	
184.779	5.516803E-2	
184.735	5.517358E-2	
184.690	5.516807E-2	
184.647	5.514916E-2	
184.607	5.515433E-2	
184.556	5.512192E-2	
184.504	5.515696E-2	
184.443	5.514336E-2	
184.391	5.509434E-2	
184.348	5.512246E-2	
184.307	5.510441E-2	
184.268	5.509959E-2	
184.225	5.509112E-2	
184.187	5.508537E-2	
184.143	5.508891E-2	
184.101	5.509571E-2	
184.059	5.506253E-2	
184.011	5.504837E-2	
183.968	5.507791E-2	
183.925	5.506200E-2	
183.881	5.505195E-2	
183.838	5.501873E-2	
183.799	5.504693E-2	
183.753	5.503055E-2	
183.702	5.501782E-2	
183.649	5.500739E-2	
183.603	5.501207E-2	
183.553	5.500766E-2	
183.501	5.500266E-2	
183.451	5.497816E-2	
183.400	5.500327E-2	
183.350	5.497869E-2	
183.298	5.499374E-2	
183.256	5.497862E-2	
183.213	5.495634E-2	
183.173	5.494684E-2	
183.137	5.496036E-2	
183.106	5.494314E-2	
183.073	5.493479E-2	
183.035	5.491625E-2	
183.001	5.492991E-2	
182.957	5.489408E-2	
182.917	5.490537E-2	
182.875	5.488848E-2	
182.833	5.487509E-2	
182.787	5.489864E-2	
182.744	5.489016E-2	
182.692	5.487324E-2	
182.649	5.489038E-2	
182.609	5.486898E-2	
182.571	5.485448E-2	
182.530	5.484319E-2	
182.488	5.485348E-2	
182.449	5.485100E-2	
182.412	5.482488E-2	
182.371	5.482893E-2	
182.328	5.483388E-2	
182.293	5.481002E-2	
182.256	5.480365E-2	
182.226	5.483254E-2	
182.189	5.482124E-2	
182.144	5.479413E-2	
182.107	5.480402E-2	
182.062	5.478930E-2	
182.025	5.479567E-2	
181.984	5.477062E-2	
181.944	5.477561E-2	
181.906	5.476695E-2	
181.873	5.475553E-2	
181.836	5.475160E-2	
181.799	5.475669E-2	
181.756	5.474272E-2	
181.715	5.473225E-2	
181.672	5.472584E-2	
181.621	5.471160E-2	
181.575	5.471177E-2	
181.530	5.471237E-2	
181.488	5.472066E-2	
181.447	5.471652E-2	
181.413	5.469555E-2	
181.375	5.470845E-2	
181.337	5.469257E-2	
181.299	5.465827E-2	
181.267	5.466875E-2	
181.224	5.466674E-2	
181.185	5.466323E-2	
181.148	5.466034E-2	
181.097	5.464830E-2	
181.050	5.465033E-2	
181.007	5.464625E-2	
180.973	5.462886E-2	
180.932	5.464233E-2	
180.897	5.462661E-2	
180.864	5.461860E-2	
180.833	5.462131E-2	
180.795	5.460771E-2	
180.760	5.459237E-2	
180.724	5.459042E-2	
180.686	5.459326E-2	
180.652	5.458833E-2	
180.619	5.458459E-2	
180.586	5.457838E-2	
180.546	5.457028E-2	
180.507	5.457926E-2	
180.468	5.457381E-2	
180.429	5.455342E-2	
180.388	5.455292E-2	
180.348	5.455013E-2	
180.306	5.455891E-2	
180.258	5.452773E-2	
180.214	5.452489E-2	
180.163	5.451482E-2	
180.124	5.451258E-2	
180.086	5.451990E-2	
180.050	5.448136E-2	
180.010	5.449903E-2	
179.975	5.448713E-2	
179.936	5.449461E-2	
179.895	5.449907E-2	
179.853	5.447140E-2	
179.815	5.447749E-2	
179.780	5.445441E-2	
179.744	5.448658E-2	
179.705	5.447134E-2	
179.667	5.445763E-2	
179.638	5.445121E-2	
179.603	5.445077E-2	
179.570	5.444157E-2	
179.532	5.443528E-2	
179.493	5.441853E-2	
179.454	5.440841E-2	
179.420	5.442026E-2	
179.384	5.441314E-2	
179.349	5.440123E-2	
179.315	5.439926E-2	
179.281	5.439955E-2	
179.249	5.439766E-2	
179.216	5.439252E-2	
179.176	5.436367E-2	
179.132	5.437589E-2	
179.097	5.436454E-2	
179.060	5.437160E-2	
179.025	5.435052E-2	
178.979	5.435494E-2	
178.937	5.434808E-2	
178.904	5.437063E-2	
178.868	5.433479E-2	
178.835	5.432780E-2	
178.804	5.433179E-2	
178.771	5.432652E-2	
178.738	5.431608E-2	
178.708	5.430762E-2	
178.675	5.431949E-2	
178.643	5.430951E-2	
178.612	5.430679E-2	
178.576	5.430803E-2	
178.536	5.430343E-2	
178.497	5.429460E-2	
178.463	5.427575E-2	
178.427	5.426177E-2	
178.394	5.426384E-2	
178.358	5.425083E-2	
178.319	5.425027E-2	
178.282	5.424891E-2	
178.248	5.425662E-2	
178.213	5.425480E-2	
178.182	5.424026E-2	
178.148	5.423717E-2	
178.108	5.424632E-2	
178.078	5.422311E-2	
178.044	5.421016E-2	
178.007	5.422878E-2	
177.966	5.419740E-2	
177.929	5.420920E-2	
177.890	5.421007E-2	
177.845	5.417088E-2	
177.799	5.420011E-2	
177.761	5.419573E-2	
177.729	5.417050E-2	
177.692	5.417223E-2	
177.661	5.418982E-2	
177.627	5.415633E-2	
177.598	5.415434E-2	
177.568	5.416530E-2	
177.536	5.415112E-2	
177.503	5.413504E-2	
177.471	5.412545E-2	
177.433	5.415124E-2	
177.396	5.412824E-2	
177.356	5.412901E-2	
177.305	5.411982E-2	
177.257	5.413257E-2	
177.213	5.411494E-2	
177.176	5.409370E-2	
177.131	5.410246E-2	
177.092	5.411204E-2	
177.057	5.409959E-2	
177.021	5.408407E-2	
176.986	5.408905E-2	
176.948	5.408553E-2	
176.916	5.406492E-2	
176.885	5.407167E-2	
176.856	5.406700E-2	
176.825	5.404661E-2	
176.793	5.404885E-2	
176.761	5.404257E-2	
176.727	5.403418E-2	
176.691	5.403943E-2	
176.657	5.403352E-2	
176.625	5.403535E-2	
176.592	5.402811E-2	
176.559	5.402074E-2	
176.523	5.400005E-2	
176.491	5.399124E-2	
176.462	5.400366E-2	
176.430	5.399866E-2	
176.387	5.400217E-2	
176.345	5.400149E-2	
176.308	5.397450E-2	
176.278	5.397762E-2	
176.251	5.397783E-2	
176.217	5.397982E-2	
176.181	5.396631E-2	
176.146	5.394490E-2	
176.110	5.395387E-2	
176.076	5.394866E-2	
176.044	5.393695E-2	
176.010	5.395411E-2	
175.979	5.392602E-2	
175.949	5.394131E-2	
175.903	5.392059E-2	
175.857	5.392768E-2	
175.811	5.392409E-2	
175.770	5.392276E-2	
175.731	5.388074E-2	
175.692	5.391749E-2	
175.659	5.391122E-2	
175.633	5.386552E-2	
175.606	5.388621E-2	
175.575	5.387291E-2	
175.550	5.387668E-2	
175.524	5.388306E-2	
175.487	5.388216E-2	
175.440	5.385068E-2	
175.403	5.386215E-2	
175.368	5.384054E-2	
175.334	5.386580E-2	
175.303	5.383960E-2	
175.274	5.386249E-2	
175.247	5.383639E-2	
175.217	5.383541E-2	
175.188	5.383053E-2	
175.157	5.383129E-2	
175.126	5.379476E-2	
175.093	5.382518E-2	
175.057	5.379858E-2	
175.012	5.378720E-2	
174.971	5.379485E-2	
174.936	5.379454E-2	
174.904	5.379999E-2	
174.871	5.376207E-2	
174.839	5.376910E-2	
174.804	5.377698E-2	
174.769	5.377442E-2	
174.738	5.375325E-2	
174.706	5.374663E-2	
174.675	5.375133E-2	
174.642	5.376396E-2	
174.599	5.373828E-2	
174.558	5.373400E-2	
174.525	5.372929E-2	
174.496	5.373500E-2	
174.472	5.373444E-2	
174.442	5.371594E-2	
174.409	5.370185E-2	
174.372	5.371314E-2	
174.332	5.370850E-2	
174.297	5.370751E-2	
174.266	5.370240E-2	
174.239	5.370020E-2	
174.203	5.370308E-2	
174.166	5.369863E-2	
174.126	5.368932E-2	
174.094	5.367412E-2	
174.060	5.368615E-2	
174.030	5.366751E-2	
173.997	5.364548E-2	
173.968	5.368110E-2	
173.934	5.365139E-2	
173.899	5.366884E-2	
173.870	5.364386E-2	
173.840	5.364881E-2	
173.808	5.364931E-2	
173.768	5.363511E-2	
173.737	5.362665E-2	
173.708	5.361517E-2	
173.677	5.361152E-2	
173.650	5.361874E-2	
173.624	5.361317E-2	
173.596	5.357898E-2	
173.572	5.359599E-2	
173.547	5.359246E-2	
173.521	5.357921E-2	
173.495	5.357752E-2	
173.468	5.356310E-2	
173.441	5.357080E-2	
173.410	5.357737E-2	
173.383	5.358156E-2	
173.352	5.357265E-2	
173.322	5.358597E-2	
173.280	5.354171E-2	
173.238	5.353728E-2	
173.203	5.353982E-2	
173.166	5.353017E-2	
173.134	5.354140E-2	
173.099	5.351465E-2	
173.063	5.353455E-2	
173.032	5.350953E-2	
173.004	5.352307E-2	
172.969	5.349546E-2	
172.936	5.352513E-2	
172.905	5.348405E-2	
172.866	5.349482E-2	
172.834	5.350770E-2	
172.798	5.347390E-2	
172.770	5.348372E-2	
172.732	5.351184E-2	
172.690	5.346641E-2	
172.653	5.346340E-2	
172.625	5.346839E-2	
172.591	5.344404E-2	
172.553	5.343474E-2	
172.516	5.347946E-2	
172.482	5.346612E-2	
172.452	5.342628E-2	
172.424	5.343637E-2	
172.394	5.342989E-2	
172.359	5.344838E-2	
172.330	5.343514E-2	
172.301	5.342960E-2	
172.273	5.341301E-2	
172.246	5.341274E-2	
172.220	5.342364E-2	
172.192	5.340784E-2	
172.163	5.339374E-2	
172.134	5.339254E-2	
172.104	5.339019E-2	
172.078	5.339479E-2	
172.050	5.339070E-2	
172.025	5.338853E-2	
171.993	5.338176E-2	
171.967	5.336762E-2	
171.938	5.335367E-2	
171.911	5.335664E-2	
171.881	5.335296E-2	
171.840	5.335463E-2	
171.796	5.335550E-2	
171.758	5.336166E-2	
171.724	5.333767E-2	
171.683	5.333490E-2	
171.645	5.333288E-2	
171.611	5.332430E-2	
