272.006	0.2219
271.893	0.22184
271.571	0.22169
271.369	0.22158
271.073	0.22145
270.972	0.2214
270.647	0.22129
270.25	0.22116
269.603	0.22082
269.389	0.22073
268.766	0.22044
268.288	0.22023
267.669	0.21989
267.483	0.21978
266.975	0.21952
266.602	0.21936
265.948	0.21909
265.707	0.21899
265.005	0.2187
264.531	0.21846
263.806	0.21817
263.558	0.21807
262.863	0.21777
262.406	0.2176
261.703	0.21729
261.484	0.21724
260.801	0.21694
260.355	0.21676
259.691	0.21648
259.461	0.21636
258.814	0.21612
258.382	0.21594
257.725	0.2157
257.514	0.2156
256.854	0.21536
256.432	0.21518
255.807	0.21492
255.61	0.21486
254.989	0.21459
254.574	0.21442
253.955	0.21419
253.759	0.21412
253.157	0.21386
252.763	0.2137
252.186	0.21348
251.984	0.21341
251.393	0.21317
251.003	0.21301
250.433	0.21279
250.237	0.21272
249.669	0.21248
249.295	0.21236
248.754	0.21213
248.564	0.21205
248.017	0.21183
247.644	0.21169
247.114	0.21148
246.929	0.21141
246.405	0.21121
246.055	0.21108
245.525	0.21085
245.345	0.21081
244.837	0.21059
244.496	0.21045
243.986	0.21025
243.817	0.21019
243.32	0.21001
242.987	0.20986
242.495	0.20967
242.341	0.2096
241.853	0.20942
241.537	0.2093
241.059	0.20911
240.906	0.20904
240.428	0.20887
240.117	0.20874
239.648	0.20856
239.501	0.20849
239.042	0.20832
238.742	0.2082
238.297	0.20802
238.154	0.20798
237.704	0.20781
237.408	0.20769
236.978	0.20753
236.831	0.20747
236.398	0.20729
236.112	0.20719
235.698	0.20703
235.554	0.20697
235.135	0.2068
234.858	0.20671
234.454	0.20654
234.315	0.2065
233.918	0.20633
233.643	0.20623
233.253	0.20607
233.117	0.20603
232.731	0.20587
232.465	0.20578
232.083	0.20562
231.952	0.20557
231.576	0.20543
231.325	0.20532
230.948	0.20518
230.82	0.20514
230.453	0.205
230.207	0.2049
229.841	0.20477
229.716	0.20472
229.362	0.20458
229.123	0.20449
228.765	0.20436
228.654	0.2043
228.304	0.20419
228.073	0.20409
227.726	0.20396
227.617	0.20391
227.272	0.20378
227.047	0.20369
226.712	0.20357
226.608	0.20353
226.275	0.20341
226.062	0.20334
225.736	0.2032
225.635	0.20314
225.32	0.20304
225.11	0.20297
224.792	0.20284
224.683	0.20281
224.369	0.20267
224.165	0.20261
223.861	0.20248
223.757	0.20245
223.448	0.20233
223.248	0.20227
222.954	0.20213
222.856	0.2021
222.566	0.20199
222.366	0.20192
222.077	0.20181
221.975	0.20178
221.689	0.20166
221.494	0.2016
221.214	0.20149
221.119	0.20146
220.841	0.20136
220.655	0.20129
220.376	0.20119
220.281	0.20116
220.016	0.20106
219.836	0.201
219.567	0.20089
219.473	0.20086
219.208	0.20078
219.037	0.2007
218.779	0.20062
218.697	0.20057
218.43	0.20048
218.259	0.20041
218.002	0.20032
217.918	0.2003
217.664	0.20021
217.492	0.20014
217.237	0.20004
217.156	0.20003
216.902	0.19993
216.734	0.19989
216.486	0.19978
216.411	0.19975
216.173	0.19968
216.011	0.1996
215.776	0.19953
215.703	0.19951
215.475	0.19941
215.322	0.19936
215.089	0.19928
215.015	0.19925
214.787	0.19918
214.638	0.19912
214.414	0.19904
214.336	0.19901
214.113	0.19894
213.966	0.19889
213.756	0.19881
213.68	0.19879
213.453	0.1987
213.305	0.19866
213.094	0.19858
213.022	0.19856
212.805	0.19848
212.671	0.19844
212.47	0.19837
212.399	0.19834
212.198	0.19826
212.06	0.19821
211.863	0.19815
211.798	0.19813
211.602	0.19805
211.47	0.198
211.274	0.19795
211.207	0.1979
211.015	0.19784
210.88	0.1978
210.69	0.19773
210.623	0.1977
210.441	0.19764
210.321	0.19759
200.71	0.19752
203.118	0.19751
206.977	0.19745
208.14	0.19739
208.9	0.19734
209.003	0.19732
209.116	0.19725
209.088	0.19719
208.984	0.19716
208.939	0.19713
208.781	0.19707
208.673	0.19703
208.507	0.19698
208.451	0.19696
208.271	0.19689
208.158	0.19686
207.99	0.19679
207.936	0.19677
207.766	0.1967
207.657	0.19668
207.488	0.19661
207.435	0.1966
207.272	0.19655
207.166	0.1965
207.004	0.19645
206.949	0.19643
206.793	0.19638
206.693	0.19634
206.542	0.1963
206.488	0.19628
206.328	0.19621
206.223	0.19619
206.073	0.19615
206.023	0.19614
205.879	0.19607
205.779	0.19604
205.641	0.19598
205.592	0.19597
205.451	0.19592
205.357	0.19588
205.218	0.19584
205.171	0.19583
205.036	0.19577
204.943	0.19574
204.806	0.19569
204.76	0.19567
204.626	0.1956
204.537	0.19559
204.395	0.19555
204.351	0.19551
204.222	0.19546
204.137	0.19544
204.008	0.1954
203.965	0.1954
203.837	0.19534
203.746	0.19532
203.611	0.19529
203.57	0.19524
203.443	0.1952
203.357	0.19517
203.233	0.19514
203.19	0.19512
203.063	0.19507
202.981	0.19505
202.861	0.195
202.819	0.19499
202.696	0.19496
202.618	0.1949
202.503	0.19488
202.465	0.19486
202.344	0.19482
202.269	0.1948
202.153	0.19475
202.114	0.19475
202.001	0.1947
201.921	0.19469
201.807	0.19463
201.769	0.19462
201.65	0.19459
201.569	0.19456
201.458	0.19452
201.421	0.19451
201.316	0.19446
201.241	0.19443
201.124	0.19438
201.086	0.19436
200.984	0.19432
200.912	0.1943
200.804	0.19426
200.768	0.19423
200.668	0.1942
200.601	0.19418
200.496	0.19415
200.461	0.19413
200.363	0.19409
200.297	0.19405
200.196	0.19403
200.164	0.19402
200.055	0.19398
199.992	0.19396
199.9	0.1939
199.869	0.19391
199.77	0.19388
199.703	0.19383
199.604	0.19382
199.573	0.19381
199.477	0.19378
199.414	0.19375
199.318	0.19373
199.289	0.19371
199.196	0.19366
199.136	0.19366
199.032	0.19362
198.995	0.19361
198.889	0.19358
198.828	0.19355
198.739	0.19353
198.705	0.19352
198.609	0.19349
198.546	0.19346
198.448	0.19342
198.417	0.19342
198.321	0.19339
198.264	0.19338
198.182	0.19334
198.152	0.19333
198.067	0.19329
198	0.19328
197.909	0.19324
197.877	0.19324
197.792	0.1932
197.737	0.19319
197.648	0.19317
197.615	0.19315
197.526	0.19312
197.47	0.1931
197.391	0.19307
197.362	0.19306
197.279	0.19304
197.224	0.19302
197.143	0.19299
197.119	0.19297
197.039	0.19295
196.988	0.19294
196.908	0.19291
196.884	0.1929
196.814	0.19286
196.767	0.19285
196.696	0.19282
196.673	0.19282
196.591	0.19277
196.537	0.19277
196.455	0.19273
196.427	0.19273
196.339	0.1927
196.288	0.19269
196.21	0.19266
196.185	0.19265
196.101	0.19262
196.049	0.19261
195.965	0.19257
195.933	0.19259
195.85	0.19257
195.803	0.19254
195.726	0.19251
195.699	0.1925
195.625	0.19247
195.579	0.19247
195.5	0.19245
195.475	0.19242
195.392	0.19241
195.332	0.19238
195.263	0.19237
195.24	0.19233
195.173	0.19231
195.131	0.1923
195.069	0.19229
195.046	0.19229
194.981	0.19225
194.939	0.19223
194.876	0.19221
194.853	0.19221
194.784	0.19218
194.737	0.19216
194.66	0.19215
194.632	0.19213
194.558	0.1921
194.508	0.19209
194.442	0.19208
194.42	0.19208
194.356	0.19203
194.315	0.19203
194.255	0.19201
194.232	0.192
194.17	0.19199
194.127	0.19197
194.064	0.19196
194.045	0.19194
193.973	0.19192
193.925	0.19191
193.863	0.19189
193.845	0.19187
193.789	0.19185
193.745	0.19185
193.679	0.19182
193.66	0.19182
193.601	0.1918
193.562	0.19178
193.5	0.19175
193.475	0.19176
193.407	0.19171
193.365	0.19172
193.303	0.19167
193.281	0.19168
193.224	0.19167
193.186	0.19165
193.124	0.19163
